r,t,y,TotalCapacityAnnual
RE1,DEMINDHEBIO,2048,23.1619
RE1,DEMINDHEBIO,2049,23.3313
RE1,DEMINDHEBIO,2050,23.5007
RE1,DEMINDHEBIO,2051,23.6741
RE1,DEMINDHEBIO,2052,23.8487
RE1,DEMINDHEBIO,2053,24.0248
RE1,DEMINDHEBIO,2054,24.2021
RE1,DEMINDHEBIO,2055,24.3808
RE1,DEMINDHEBIO,2056,24.5608
RE1,DEMINDHEBIO,2057,24.7423
RE1,DEMINDHEBIO,2058,24.9251
RE1,DEMINDHEBIO,2059,25.1093
RE1,DEMINDHEBIO,2060,25.2949
RE1,DEMINDHEBIO,2061,25.4819
RE1,DEMINDHEBIO,2062,25.6703
RE1,DEMINDHEBIO,2063,25.8602
RE1,DEMINDHEBIO,2064,26.0515
RE1,DEMINDHEBIO,2065,26.2443
RE1,DEMINDHEBIO,2066,26.4385
RE1,DEMINDHEBIO,2067,26.6342
RE1,DEMINDHEBIO,2068,26.8315
RE1,DEMINDHEBIO,2069,27.0302
RE1,DEMINDHEBIO,2070,27.2304
RE1,DEMRESELC,2015,5.6197
RE1,DEMRESELC,2016,5.9447
RE1,DEMRESELC,2017,6.2232
RE1,DEMRESELC,2018,6.5017
RE1,DEMRESELC,2019,6.7802
RE1,DEMRESELC,2020,7.0587
RE1,DEMRESELC,2021,7.2725
RE1,DEMRESELC,2022,7.4863
RE1,DEMRESELC,2023,7.7
RE1,DEMRESELC,2024,7.7
RE1,DEMRESELC,2025,2.0803
RE1,DEMRESELC,2026,1.7554
RE1,DEMRESELC,2027,1.4768
RE1,DEMRESELC,2028,1.1983
RE1,DEMRESELC,2029,0.9198
RE1,DEMRESELC,2030,0.9245
RE1,DEMRESELC,2031,0.8532
RE1,DEMRESELC,2032,0.8768
RE1,DEMRESELC,2033,0.9003
RE1,DEMRESELC,2034,0.9239
RE1,DEMRESELC,2035,0.9475
RE1,DEMRESELC,2036,0.9665
RE1,DEMRESELC,2037,0.9855
RE1,DEMRESELC,2038,1.0045
RE1,DEMRESELC,2039,1.0235
RE1,DEMRESELC,2040,0.9077
RE1,DEMRESELC,2041,1.0611
RE1,DEMRESELC,2042,1.0797
RE1,DEMRESELC,2043,1.0983
RE1,DEMRESELC,2044,1.0747
RE1,DEMRESELC,2045,1.1355
RE1,DEMRESELC,2046,1.1485
RE1,DEMRESELC,2047,1.1614
RE1,DEMRESELC,2048,1.1744
RE1,DEMRESELC,2049,1.1873
RE1,DEMRESELC,2050,1.045
RE1,DEMRESELC,2051,1.0567
RE1,DEMRESELC,2052,1.2272
RE1,DEMRESELC,2053,1.2409
RE1,DEMRESELC,2054,1.2547
RE1,DEMRESELC,2055,1.2687
RE1,DEMRESELC,2056,1.2829
RE1,DEMRESELC,2057,1.2972
RE1,DEMRESELC,2058,1.3117
RE1,DEMRESELC,2059,1.3263
RE1,DEMRESELC,2060,1.3012
RE1,DEMRESELC,2061,1.1807
RE1,DEMRESELC,2062,1.1938
RE1,DEMRESELC,2063,1.2072
RE1,DEMRESELC,2064,1.402
RE1,DEMRESELC,2065,1.4176
RE1,DEMRESELC,2066,1.4334
RE1,DEMRESELC,2067,1.4494
RE1,DEMRESELC,2068,1.4656
RE1,DEMRESELC,2069,1.419
RE1,DEMRESELC,2070,2.5304
RE1,RESENEFFDP,2024,5.5435
RE1,RESENEFFDP,2025,5.6933
RE1,RESENEFFDP,2026,5.8551
RE1,RESENEFFDP,2027,6.0169
RE1,RESENEFFDP,2028,6.1787
RE1,RESENEFFDP,2029,6.3405
RE1,RESENEFFDP,2030,6.4293
RE1,RESENEFFDP,2031,6.6873
RE1,RESENEFFDP,2032,6.8722
RE1,RESENEFFDP,2033,7.0571
RE1,RESENEFFDP,2034,7.2421
RE1,RESENEFFDP,2035,7.427
RE1,RESENEFFDP,2036,7.5759
RE1,RESENEFFDP,2037,7.7248
RE1,RESENEFFDP,2038,7.8737
RE1,RESENEFFDP,2039,8.0226
RE1,RESENEFFDP,2040,8.2752
RE1,RESENEFFDP,2041,8.3173
RE1,RESENEFFDP,2042,8.4631
RE1,RESENEFFDP,2043,8.6089
RE1,RESENEFFDP,2044,8.8658
RE1,RESENEFFDP,2045,8.9005
RE1,RESENEFFDP,2046,9.0021
RE1,RESENEFFDP,2047,9.1036
RE1,RESENEFFDP,2048,9.2051
RE1,RESENEFFDP,2049,9.3066
RE1,RESENEFFDP,2050,9.5276
RE1,RESENEFFDP,2051,9.6338
RE1,RESENEFFDP,2052,9.6192
RE1,RESENEFFDP,2053,9.7265
RE1,RESENEFFDP,2054,9.835
RE1,RESENEFFDP,2055,9.9447
RE1,RESENEFFDP,2056,10.0556
RE1,RESENEFFDP,2057,10.1678
RE1,RESENEFFDP,2058,10.2812
RE1,RESENEFFDP,2059,10.3959
RE1,RESENEFFDP,2060,10.6453
RE1,RESENEFFDP,2061,10.7641
RE1,RESENEFFDP,2062,10.8841
RE1,RESENEFFDP,2063,11.0055
RE1,RESENEFFDP,2064,10.9888
RE1,RESENEFFDP,2065,11.1114
RE1,RESENEFFDP,2066,11.2354
RE1,RESENEFFDP,2067,11.3607
RE1,RESENEFFDP,2068,11.4874
RE1,RESENEFFDP,2069,11.763
RE1,RESENEFFDP,2070,10.9513
RE1,DEMRESCKNELC,2015,1.7885
RE1,DEMRESCKNELC,2016,1.7002
RE1,DEMRESCKNELC,2017,1.7252
RE1,DEMRESCKNELC,2018,1.7871
RE1,DEMRESCKNELC,2019,1.6977
RE1,DEMRESCKNELC,2020,1.6084
RE1,DEMRESCKNELC,2021,1.519
RE1,DEMRESCKNELC,2022,1.4297
RE1,DEMRESCKNELC,2023,1.3403
RE1,DEMRESCKNELC,2024,7.6641
RE1,DEMRESCKNELC,2025,13.9878
RE1,DEMRESCKNELC,2026,20.3116
RE1,DEMRESCKNELC,2027,26.6353
RE1,DEMRESCKNELC,2028,32.9591
RE1,DEMRESCKNELC,2029,39.2828
RE1,DEMRESCKNELC,2030,45.6066
RE1,DEMRESCKNELC,2031,51.9304
RE1,DEMRESCKNELC,2032,56.1786
RE1,DEMRESCKNELC,2033,59.5871
RE1,DEMRESCKNELC,2034,63.4062
RE1,DEMRESCKNELC,2035,65.2132
RE1,DEMRESCKNELC,2036,66.7624
RE1,DEMRESCKNELC,2037,69.1912
RE1,DEMRESCKNELC,2038,75.5149
RE1,DEMRESCKNELC,2039,77.0492
RE1,DEMRESCKNELC,2040,80.3672
RE1,DEMRESCKNELC,2041,82.3055
RE1,DEMRESCKNELC,2042,83.8137
RE1,DEMRESCKNELC,2043,85.3631
RE1,DEMRESCKNELC,2044,90.4323
RE1,DEMRESCKNELC,2045,95.0764
RE1,DEMRESCKNELC,2046,96.478
RE1,DEMRESCKNELC,2047,102.8911
RE1,DEMRESCKNELC,2048,109.3042
RE1,DEMRESCKNELC,2049,115.7173
RE1,DEMRESCKNELC,2050,122.1304
RE1,DEMRESCKNELC,2051,128.5436
RE1,DEMRESCKNELC,2052,134.9567
RE1,DEMRESCKNELC,2053,141.3698
RE1,DEMRESCKNELC,2054,141.3698
RE1,DEMRESCKNELC,2055,141.3698
RE1,DEMRESCKNELC,2056,141.3698
RE1,DEMRESCKNELC,2057,141.3698
RE1,DEMRESCKNELC,2058,141.3698
RE1,DEMRESCKNELC,2059,141.3698
RE1,DEMRESCKNELC,2060,141.3698
RE1,DEMRESCKNELC,2061,141.3698
RE1,DEMRESCKNELC,2062,143.4453
RE1,DEMRESCKNELC,2063,146.3606
RE1,DEMRESCKNELC,2064,148.6588
RE1,DEMRESCKNELC,2065,149.9106
RE1,DEMRESCKNELC,2066,151.1732
RE1,DEMRESCKNELC,2067,153.7313
RE1,DEMRESCKNELC,2068,153.7313
RE1,DEMRESCKNELC,2069,154.2654
RE1,DEMRESCKNELC,2070,150.9474
RE1,DEMRESCKNOIL,2015,59.8163
RE1,DEMRESCKNOIL,2016,56.8634
RE1,DEMRESCKNOIL,2017,57.7007
RE1,DEMRESCKNOIL,2018,59.7694
RE1,DEMRESCKNOIL,2019,56.7809
RE1,DEMRESCKNOIL,2020,53.7924
RE1,DEMRESCKNOIL,2021,50.804
RE1,DEMRESCKNOIL,2022,47.8155
RE1,DEMRESCKNOIL,2023,44.827
RE1,DEMRESCKNOIL,2024,41.8386
RE1,DEMRESCKNOIL,2025,38.8501
RE1,DEMRESCKNOIL,2026,35.8616
RE1,DEMRESCKNOIL,2027,32.8731
RE1,DEMRESCKNOIL,2028,29.8847
RE1,DEMRESCKNOIL,2029,26.8962
RE1,DEMRESCKNOIL,2030,23.9077
RE1,DEMRESCKNOIL,2031,20.9193
RE1,DEMRESCKNOIL,2032,17.9308
RE1,DEMRESCKNOIL,2033,14.9423
RE1,DEMRESCKNOIL,2034,11.9539
RE1,DEMRESCKNOIL,2035,8.9654
RE1,DEMRESCKNOIL,2036,5.9769
RE1,DEMRESCKNOIL,2037,2.9885
RE1,DEMRESCKNBIO,2015,55.4578
RE1,DEMRESCKNBIO,2016,52.7201
RE1,DEMRESCKNBIO,2017,53.4964
RE1,DEMRESCKNBIO,2018,55.4143
RE1,DEMRESCKNBIO,2019,52.6436
RE1,DEMRESCKNBIO,2020,49.8729
RE1,DEMRESCKNBIO,2021,47.1022
RE1,DEMRESCKNBIO,2022,44.3314
RE1,DEMRESCKNBIO,2023,41.5607
RE1,DEMRESCKNBIO,2024,38.79
RE1,DEMRESCKNBIO,2025,36.0193
RE1,DEMRESCKNBIO,2026,33.2486
RE1,DEMRESCKNBIO,2027,30.4779
RE1,DEMRESCKNBIO,2028,27.7072
RE1,DEMRESCKNBIO,2029,24.9364
RE1,DEMRESCKNBIO,2030,23.0728
RE1,DEMRESCKNBIO,2031,23.4133
RE1,DEMRESCKNBIO,2032,23.7528
RE1,DEMRESCKNBIO,2033,24.0913
RE1,DEMRESCKNBIO,2034,24.4289
RE1,DEMRESCKNBIO,2035,24.7656
RE1,DEMRESCKNBIO,2036,25.0587
RE1,DEMRESCKNBIO,2037,25.3512
RE1,DEMRESCKNBIO,2038,25.6433
RE1,DEMRESCKNBIO,2039,25.9349
RE1,DEMRESCKNBIO,2040,26.226
RE1,DEMRESCKNBIO,2041,26.5167
RE1,DEMRESCKNBIO,2042,26.8071
RE1,DEMRESCKNBIO,2043,27.0971
RE1,DEMRESCKNBIO,2044,27.3869
RE1,DEMRESCKNBIO,2045,27.6764
RE1,DEMRESCKNBIO,2046,27.8957
RE1,DEMRESCKNBIO,2047,28.1149
RE1,DEMRESCKNBIO,2048,28.334
RE1,DEMRESCKNBIO,2049,28.553
RE1,DEMRESCKNBIO,2050,28.7718
RE1,DEMRESCKNBIO,2051,28.9961
RE1,DEMRESCKNBIO,2052,29.2221
RE1,DEMRESCKNBIO,2053,29.4498
RE1,DEMRESCKNBIO,2054,29.6794
RE1,DEMRESCKNBIO,2055,29.9107
RE1,DEMRESCKNBIO,2056,30.1438
RE1,DEMRESCKNBIO,2057,30.3788
RE1,DEMRESCKNBIO,2058,30.6155
RE1,DEMRESCKNBIO,2059,30.8541
RE1,DEMRESCKNBIO,2060,31.0946
RE1,DEMRESCKNBIO,2061,31.337
RE1,DEMRESCKNBIO,2062,31.5812
RE1,DEMRESCKNBIO,2063,31.8274
RE1,DEMRESCKNBIO,2064,32.0754
RE1,DEMRESCKNBIO,2065,32.3254
RE1,DEMRESCKNBIO,2066,32.5774
RE1,DEMRESCKNBIO,2067,32.8313
RE1,DEMRESCKNBIO,2068,33.0872
RE1,DEMRESCKNBIO,2069,33.345
RE1,DEMRESCKNBIO,2070,33.6049
RE1,DEMRESHEBIO,2015,3.3713
RE1,DEMRESHEBIO,2016,3.3713
RE1,DEMRESHEBIO,2017,3.3713
RE1,DEMRESHEBIO,2018,3.3713
RE1,DEMRESHEBIO,2019,3.453
RE1,DEMRESHEBIO,2020,3.5371
RE1,DEMRESHEBIO,2021,3.5997
RE1,DEMRESHEBIO,2022,3.6621
RE1,DEMRESHEBIO,2023,3.7244
RE1,DEMRESHEBIO,2024,3.7865
RE1,DEMRESHEBIO,2025,3.8486
RE1,DEMRESHEBIO,2026,3.9165
RE1,DEMRESHEBIO,2027,3.9844
RE1,DEMRESHEBIO,2028,4.0521
RE1,DEMRESHEBIO,2029,4.1197
RE1,DEMRESHEBIO,2030,4.1871
RE1,DEMRESHEBIO,2031,4.2489
RE1,DEMRESHEBIO,2032,4.3105
RE1,DEMRESHEBIO,2033,4.372
RE1,DEMRESHEBIO,2034,4.4332
RE1,DEMRESHEBIO,2035,4.4943
RE1,DEMRESHEBIO,2036,4.5475
RE1,DEMRESHEBIO,2037,4.6006
RE1,DEMRESHEBIO,2038,4.6536
RE1,DEMRESHEBIO,2039,4.7065
RE1,DEMRESHEBIO,2040,4.7594
RE1,DEMRESHEBIO,2041,4.8121
RE1,DEMRESHEBIO,2042,4.8648
RE1,DEMRESHEBIO,2043,4.9175
RE1,DEMRESHEBIO,2044,4.97
RE1,DEMRESHEBIO,2045,5.0226
RE1,DEMRESHEBIO,2046,5.0624
RE1,DEMRESHEBIO,2047,5.1022
RE1,DEMRESHEBIO,2048,5.1419
RE1,DEMRESHEBIO,2049,5.1817
RE1,DEMRESHEBIO,2050,5.2214
RE1,DEMRESHEBIO,2051,5.2621
RE1,DEMRESHEBIO,2052,5.3031
RE1,DEMRESHEBIO,2053,5.3444
RE1,DEMRESHEBIO,2054,5.3861
RE1,DEMRESHEBIO,2055,5.428
RE1,DEMRESHEBIO,2056,5.4703
RE1,DEMRESHEBIO,2057,5.513
RE1,DEMRESHEBIO,2058,5.556
RE1,DEMRESHEBIO,2059,5.5993
RE1,DEMRESHEBIO,2060,5.6429
RE1,DEMRESHEBIO,2061,5.6869
RE1,DEMRESHEBIO,2062,5.7312
RE1,DEMRESHEBIO,2063,5.7759
RE1,DEMRESHEBIO,2064,5.8209
RE1,DEMRESHEBIO,2065,5.8663
RE1,DEMRESHEBIO,2066,5.912
RE1,DEMRESHEBIO,2067,5.9581
RE1,DEMRESHEBIO,2068,6.0045
RE1,DEMRESHEBIO,2069,6.0513
RE1,DEMRESHEBIO,2070,6.0985
RE1,DEMCOMELC,2015,5.8082
RE1,DEMCOMELC,2016,6.1441
RE1,DEMCOMELC,2017,6.432
RE1,DEMCOMELC,2018,6.7198
RE1,DEMCOMELC,2019,7.0077
RE1,DEMCOMELC,2020,7.2955
RE1,DEMCOMELC,2021,7.5165
RE1,DEMCOMELC,2022,7.7374
RE1,DEMCOMELC,2023,7.9583
RE1,DEMCOMELC,2024,7.9583
RE1,DEMCOMELC,2025,2.1501
RE1,DEMCOMELC,2026,1.8142
RE1,DEMCOMELC,2027,1.5264
RE1,DEMCOMELC,2028,1.2385
RE1,DEMCOMELC,2029,0.9507
RE1,DEMCOMELC,2030,0.9555
RE1,DEMCOMELC,2031,0.8818
RE1,DEMCOMELC,2032,0.9062
RE1,DEMCOMELC,2033,0.9306
RE1,DEMCOMELC,2034,0.9549
RE1,DEMCOMELC,2035,0.9793
RE1,DEMCOMELC,2036,0.999
RE1,DEMCOMELC,2037,1.0186
RE1,DEMCOMELC,2038,1.0382
RE1,DEMCOMELC,2039,1.0579
RE1,DEMCOMELC,2040,0.9381
RE1,DEMCOMELC,2041,1.0967
RE1,DEMCOMELC,2042,1.1159
RE1,DEMCOMELC,2043,1.1352
RE1,DEMCOMELC,2044,1.1108
RE1,DEMCOMELC,2045,1.1736
RE1,DEMCOMELC,2046,1.187
RE1,DEMCOMELC,2047,1.2004
RE1,DEMCOMELC,2048,1.2138
RE1,DEMCOMELC,2049,1.2272
RE1,DEMCOMELC,2050,1.0801
RE1,DEMCOMELC,2051,1.0922
RE1,DEMCOMELC,2052,1.2684
RE1,DEMCOMELC,2053,1.2825
RE1,DEMCOMELC,2054,1.2968
RE1,DEMCOMELC,2055,1.3113
RE1,DEMCOMELC,2056,1.3259
RE1,DEMCOMELC,2057,1.3407
RE1,DEMCOMELC,2058,1.3557
RE1,DEMCOMELC,2059,1.3708
RE1,DEMCOMELC,2060,1.3449
RE1,DEMCOMELC,2061,1.2203
RE1,DEMCOMELC,2062,1.2339
RE1,DEMCOMELC,2063,1.2477
RE1,DEMCOMELC,2064,1.449
RE1,DEMCOMELC,2065,1.4651
RE1,DEMCOMELC,2066,1.4815
RE1,DEMCOMELC,2067,1.498
RE1,DEMCOMELC,2068,1.5147
RE1,DEMCOMELC,2069,1.4666
RE1,DEMCOMELC,2070,2.6153
RE1,COMENEFFDP,2024,5.7295
RE1,COMENEFFDP,2025,5.8842
RE1,COMENEFFDP,2026,6.0515
RE1,COMENEFFDP,2027,6.2187
RE1,COMENEFFDP,2028,6.386
RE1,COMENEFFDP,2029,6.5532
RE1,COMENEFFDP,2030,6.6449
RE1,COMENEFFDP,2031,6.9116
RE1,COMENEFFDP,2032,7.1027
RE1,COMENEFFDP,2033,7.2939
RE1,COMENEFFDP,2034,7.485
RE1,COMENEFFDP,2035,7.6762
RE1,COMENEFFDP,2036,7.8301
RE1,COMENEFFDP,2037,7.984
RE1,COMENEFFDP,2038,8.1379
RE1,COMENEFFDP,2039,8.2917
RE1,COMENEFFDP,2040,8.5528
RE1,COMENEFFDP,2041,8.5963
RE1,COMENEFFDP,2042,8.747
RE1,COMENEFFDP,2043,8.8977
RE1,COMENEFFDP,2044,9.1633
RE1,COMENEFFDP,2045,9.1991
RE1,COMENEFFDP,2046,9.304
RE1,COMENEFFDP,2047,9.409
RE1,COMENEFFDP,2048,9.5139
RE1,COMENEFFDP,2049,9.6188
RE1,COMENEFFDP,2050,9.8472
RE1,COMENEFFDP,2051,9.957
RE1,COMENEFFDP,2052,9.9419
RE1,COMENEFFDP,2053,10.0528
RE1,COMENEFFDP,2054,10.1649
RE1,COMENEFFDP,2055,10.2783
RE1,COMENEFFDP,2056,10.393
RE1,COMENEFFDP,2057,10.5089
RE1,COMENEFFDP,2058,10.6261
RE1,COMENEFFDP,2059,10.7447
RE1,COMENEFFDP,2060,11.0024
RE1,COMENEFFDP,2061,11.1252
RE1,COMENEFFDP,2062,11.2493
RE1,COMENEFFDP,2063,11.3747
RE1,COMENEFFDP,2064,11.3575
RE1,COMENEFFDP,2065,11.4842
RE1,COMENEFFDP,2066,11.6123
RE1,COMENEFFDP,2067,11.7418
RE1,COMENEFFDP,2068,11.8728
RE1,COMENEFFDP,2069,12.1576
RE1,COMENEFFDP,2070,11.3186
RE1,DEMCOMHEBIO,2015,1.4833
RE1,DEMCOMHEBIO,2016,1.5588
RE1,DEMCOMHEBIO,2017,1.5964
RE1,DEMCOMHEBIO,2018,1.634
RE1,DEMCOMHEBIO,2019,1.6716
RE1,DEMCOMHEBIO,2020,1.7093
RE1,DEMCOMHEBIO,2021,1.7399
RE1,DEMCOMHEBIO,2022,1.7705
RE1,DEMCOMHEBIO,2023,1.8012
RE1,DEMCOMHEBIO,2024,1.8318
RE1,DEMCOMHEBIO,2025,1.8625
RE1,DEMCOMHEBIO,2026,1.8972
RE1,DEMCOMHEBIO,2027,1.9319
RE1,DEMCOMHEBIO,2028,1.9667
RE1,DEMCOMHEBIO,2029,2.0014
RE1,DEMCOMHEBIO,2030,2.0361
RE1,DEMCOMHEBIO,2031,2.0647
RE1,DEMCOMHEBIO,2032,2.0933
RE1,DEMCOMHEBIO,2033,2.1219
RE1,DEMCOMHEBIO,2034,2.1505
RE1,DEMCOMHEBIO,2035,2.1791
RE1,DEMCOMHEBIO,2036,2.2054
RE1,DEMCOMHEBIO,2037,2.2317
RE1,DEMCOMHEBIO,2038,2.2581
RE1,DEMCOMHEBIO,2039,2.2844
RE1,DEMCOMHEBIO,2040,2.3107
RE1,DEMCOMHEBIO,2041,2.3354
RE1,DEMCOMHEBIO,2042,2.3601
RE1,DEMCOMHEBIO,2043,2.3849
RE1,DEMCOMHEBIO,2044,2.4096
RE1,DEMCOMHEBIO,2045,2.4343
RE1,DEMCOMHEBIO,2046,2.4538
RE1,DEMCOMHEBIO,2047,2.4732
RE1,DEMCOMHEBIO,2048,2.4927
RE1,DEMCOMHEBIO,2049,2.5122
RE1,DEMCOMHEBIO,2050,2.5316
RE1,DEMCOMHEBIO,2051,2.5516
RE1,DEMCOMHEBIO,2052,2.5716
RE1,DEMCOMHEBIO,2053,2.5919
RE1,DEMCOMHEBIO,2054,2.6123
RE1,DEMCOMHEBIO,2055,2.6329
RE1,DEMCOMHEBIO,2056,2.6536
RE1,DEMCOMHEBIO,2057,2.6745
RE1,DEMCOMHEBIO,2058,2.6955
RE1,DEMCOMHEBIO,2059,2.7167
RE1,DEMCOMHEBIO,2060,2.7381
RE1,DEMCOMHEBIO,2061,2.7597
RE1,DEMCOMHEBIO,2062,2.7814
RE1,DEMCOMHEBIO,2063,2.8033
RE1,DEMCOMHEBIO,2064,2.8254
RE1,DEMCOMHEBIO,2065,2.8476
RE1,DEMCOMHEBIO,2066,2.87
RE1,DEMCOMHEBIO,2067,2.8926
RE1,DEMCOMHEBIO,2068,2.9154
RE1,DEMCOMHEBIO,2069,2.9383
RE1,DEMCOMHEBIO,2070,2.9615
RE1,DEMINDHECOA,2015,25.5106
RE1,DEMINDHECOA,2016,25.5106
RE1,DEMINDHECOA,2017,25.5106
RE1,DEMINDHECOA,2018,25.5106
RE1,DEMINDHECOA,2019,25.5106
RE1,DEMINDHECOA,2020,25.5106
RE1,DEMINDHECOA,2021,25.5106
RE1,DEMINDHECOA,2022,25.7511
RE1,DEMINDHECOA,2023,26.1222
RE1,DEMINDHECOA,2024,26.4929
RE1,DEMINDHECOA,2025,26.863
RE1,DEMINDHECOA,2026,27.2717
RE1,DEMINDHECOA,2027,27.6798
RE1,DEMINDHECOA,2028,28.0875
RE1,DEMINDHECOA,2029,28.4947
RE1,DEMINDHECOA,2030,28.9014
RE1,DEMINDHECOA,2031,29.2682
RE1,DEMINDHECOA,2032,29.6342
RE1,DEMINDHECOA,2033,29.9995
RE1,DEMINDHECOA,2034,30.3642
RE1,DEMINDHECOA,2035,30.7284
RE1,DEMINDHECOA,2036,31.048
RE1,DEMINDHECOA,2037,31.3674
RE1,DEMINDHECOA,2038,31.6864
RE1,DEMINDHECOA,2039,32.0051
RE1,DEMINDHECOA,2040,32.3235
RE1,DEMINDHECOA,2041,32.6552
RE1,DEMINDHECOA,2042,32.9867
RE1,DEMINDHECOA,2043,33.318
RE1,DEMINDHECOA,2044,33.6491
RE1,DEMINDHECOA,2045,33.98
RE1,DEMINDHECOA,2046,34.2344
RE1,DEMINDHECOA,2047,34.4887
RE1,DEMINDHECOA,2048,34.7429
RE1,DEMINDHECOA,2049,34.997
RE1,DEMINDHECOA,2050,35.2511
RE1,DEMINDHECOA,2051,35.5111
RE1,DEMINDHECOA,2052,35.7731
RE1,DEMINDHECOA,2053,36.0371
RE1,DEMINDHECOA,2054,36.3031
RE1,DEMINDHECOA,2055,36.5712
RE1,DEMINDHECOA,2056,36.8413
RE1,DEMINDHECOA,2057,37.1134
RE1,DEMINDHECOA,2058,37.3876
RE1,DEMINDHECOA,2059,37.6639
RE1,DEMINDHECOA,2060,37.9423
RE1,DEMINDHECOA,2061,38.2228
RE1,DEMINDHECOA,2062,38.5055
RE1,DEMINDHECOA,2063,38.7903
RE1,DEMINDHECOA,2064,39.0773
RE1,DEMINDHECOA,2065,39.3664
RE1,DEMINDHECOA,2066,39.6578
RE1,DEMINDHECOA,2067,39.9514
RE1,DEMINDHECOA,2068,40.2472
RE1,DEMINDHECOA,2069,40.5453
RE1,DEMINDHECOA,2070,40.8456
