r,t,y,CapitalInvestment
RE1,DEMINDHEBIO,2023,88.7996
RE1,DEMINDHEBIO,2024,88.6422
RE1,DEMINDHEBIO,2025,88.5041
RE1,DEMINDHEBIO,2026,97.6675
RE1,DEMINDHEBIO,2027,97.5138
RE1,DEMINDHEBIO,2028,97.3534
RE1,DEMINDHEBIO,2029,97.1969
RE1,DEMINDHEBIO,2030,6183.8783
RE1,DEMINDHEBIO,2031,87.4671
RE1,DEMINDHEBIO,2032,87.252
RE1,DEMINDHEBIO,2033,87.0463
RE1,DEMINDHEBIO,2034,86.8614
RE1,DEMINDHEBIO,2035,86.67
RE1,DEMINDHEBIO,2036,76.0489
RE1,DEMINDHEBIO,2037,133.1175
RE1,DEMINDHEBIO,2038,163.9906
RE1,DEMINDHEBIO,2039,163.7066
RE1,DEMINDHEBIO,2040,163.4278
RE1,DEMINDHEBIO,2041,175.6184
RE1,DEMINDHEBIO,2042,175.314
RE1,DEMINDHEBIO,2043,175.0434
RE1,DEMINDHEBIO,2044,174.7515
RE1,DEMINDHEBIO,2045,6209.1069
RE1,DEMINDHEBIO,2046,146.8111
RE1,DEMINDHEBIO,2047,146.5275
RE1,DEMINDHEBIO,2048,146.2291
RE1,DEMINDHEBIO,2049,145.9357
RE1,DEMINDHEBIO,2050,145.6674
RE1,DEMINDHEBIO,2051,136.4768
RE1,DEMINDHEBIO,2052,193.3326
RE1,DEMINDHEBIO,2053,224.2393
RE1,DEMINDHEBIO,2054,224.3238
RE1,DEMINDHEBIO,2055,224.3763
RE1,DEMINDHEBIO,2056,236.7966
RE1,DEMINDHEBIO,2057,236.8816
RE1,DEMINDHEBIO,2058,236.9311
RE1,DEMINDHEBIO,2059,237.0187
RE1,DEMINDHEBIO,2060,6190.4313
RE1,DEMINDHEBIO,2061,210.2188
RE1,DEMINDHEBIO,2062,210.4286
RE1,DEMINDHEBIO,2063,210.6393
RE1,DEMINDHEBIO,2064,210.8926
RE1,DEMINDHEBIO,2065,211.2242
RE1,DEMINDHEBIO,2066,202.7408
RE1,DEMINDHEBIO,2067,259.5801
RE1,DEMINDHEBIO,2068,290.8464
RE1,DEMINDHEBIO,2069,291.6
RE1,DEMINDHEBIO,2070,292.4206
RE1,DEMRESELC,2015,0.0006
RE1,DEMRESELC,2016,0.0
RE1,DEMRESELC,2017,0.0
RE1,DEMRESELC,2018,0.0
RE1,DEMRESELC,2019,0.0
RE1,DEMRESELC,2020,0.0
RE1,DEMRESELC,2021,0.0
RE1,DEMRESELC,2022,0.0
RE1,DEMRESELC,2023,0.0
RE1,DEMRESELC,2024,0.0
RE1,DEMRESELC,2025,0.0006
RE1,DEMRESELC,2026,0.0001
RE1,DEMRESELC,2027,0.0001
RE1,DEMRESELC,2028,0.0001
RE1,DEMRESELC,2029,0.0001
RE1,DEMRESELC,2030,0.0001
RE1,DEMRESELC,2031,0.0
RE1,DEMRESELC,2032,0.0
RE1,DEMRESELC,2033,0.0
RE1,DEMRESELC,2034,0.0
RE1,DEMRESELC,2035,0.0006
RE1,DEMRESELC,2036,0.0001
RE1,DEMRESELC,2037,0.0001
RE1,DEMRESELC,2038,0.0001
RE1,DEMRESELC,2039,0.0001
RE1,DEMRESELC,2040,0.0001
RE1,DEMRESELC,2041,0.0001
RE1,DEMRESELC,2042,0.0001
RE1,DEMRESELC,2043,0.0001
RE1,DEMRESELC,2044,0.0001
RE1,DEMRESELC,2045,0.0006
RE1,DEMRESELC,2046,0.0001
RE1,DEMRESELC,2047,0.0001
RE1,DEMRESELC,2048,0.0001
RE1,DEMRESELC,2049,0.0001
RE1,DEMRESELC,2050,0.0001
RE1,DEMRESELC,2051,0.0001
RE1,DEMRESELC,2052,0.0001
RE1,DEMRESELC,2053,0.0001
RE1,DEMRESELC,2054,0.0001
RE1,DEMRESELC,2055,0.0006
RE1,DEMRESELC,2056,0.0001
RE1,DEMRESELC,2057,0.0001
RE1,DEMRESELC,2058,0.0001
RE1,DEMRESELC,2059,0.0001
RE1,DEMRESELC,2060,0.0001
RE1,DEMRESELC,2061,0.0001
RE1,DEMRESELC,2062,0.0001
RE1,DEMRESELC,2063,0.0001
RE1,DEMRESELC,2064,0.0001
RE1,DEMRESELC,2065,0.0007
RE1,DEMRESELC,2066,0.0001
RE1,DEMRESELC,2067,0.0001
RE1,DEMRESELC,2068,0.0001
RE1,DEMRESELC,2069,0.0001
RE1,DEMRESELC,2070,0.0001
RE1,DEMRESCKNOIL,2027,36.8844
RE1,DEMRESCKNOIL,2028,37.1585
RE1,DEMRESCKNOIL,2029,37.147
RE1,DEMRESCKNOIL,2030,37.1361
RE1,DEMRESCKNOIL,2031,36.6009
RE1,DEMRESCKNOIL,2032,36.5834
RE1,DEMRESCKNOIL,2033,36.5667
RE1,DEMRESCKNOIL,2034,36.551
RE1,DEMRESCKNOIL,2035,36.5361
RE1,DEMRESCKNOIL,2036,35.7891
RE1,DEMRESCKNOIL,2037,35.7807
RE1,DEMRESCKNOIL,2038,35.7725
RE1,DEMRESCKNOIL,2039,4.9865
RE1,DEMRESCKNOIL,2040,4.9789
RE1,DEMRESCKNOIL,2041,4.971
RE1,DEMRESCKNOIL,2042,4.9655
RE1,DEMRESCKNOIL,2043,4.9601
RE1,DEMRESCKNOIL,2044,4.9549
RE1,DEMRESCKNOIL,2045,4.9499
RE1,DEMRESCKNOIL,2046,3.751
RE1,DEMRESCKNOIL,2047,40.6332
RE1,DEMRESCKNOIL,2048,40.905
RE1,DEMRESCKNOIL,2049,40.8914
RE1,DEMRESCKNOIL,2050,40.8785
RE1,DEMRESCKNOIL,2051,40.4356
RE1,DEMRESCKNOIL,2052,40.4479
RE1,DEMRESCKNOIL,2053,40.4614
RE1,DEMRESCKNOIL,2054,40.4761
RE1,DEMRESCKNOIL,2055,40.4918
RE1,DEMRESCKNOIL,2056,39.7756
RE1,DEMRESCKNOIL,2057,39.7982
RE1,DEMRESCKNOIL,2058,39.8214
RE1,DEMRESCKNOIL,2059,9.0669
RE1,DEMRESCKNOIL,2060,9.0911
RE1,DEMRESCKNOIL,2061,9.1153
RE1,DEMRESCKNOIL,2062,9.142
RE1,DEMRESCKNOIL,2063,9.1692
RE1,DEMRESCKNOIL,2064,9.1968
RE1,DEMRESCKNOIL,2065,9.2249
RE1,DEMRESCKNOIL,2066,8.0593
RE1,DEMRESCKNOIL,2067,44.9751
RE1,DEMRESCKNOIL,2068,45.2808
RE1,DEMRESCKNOIL,2069,45.3013
RE1,DEMRESCKNOIL,2070,45.3227
RE1,DEMRESCKNBIO,2030,13.6067
RE1,DEMRESCKNBIO,2031,46.6683
RE1,DEMRESCKNBIO,2032,46.6529
RE1,DEMRESCKNBIO,2033,46.6383
RE1,DEMRESCKNBIO,2034,46.6245
RE1,DEMRESCKNBIO,2035,46.6115
RE1,DEMRESCKNBIO,2036,45.9562
RE1,DEMRESCKNBIO,2037,45.9488
RE1,DEMRESCKNBIO,2038,45.9416
RE1,DEMRESCKNBIO,2039,4.374
RE1,DEMRESCKNBIO,2040,4.3674
RE1,DEMRESCKNBIO,2041,4.3605
RE1,DEMRESCKNBIO,2042,4.3556
RE1,DEMRESCKNBIO,2043,4.3509
RE1,DEMRESCKNBIO,2044,4.3463
RE1,DEMRESCKNBIO,2045,4.3419
RE1,DEMRESCKNBIO,2046,3.2903
RE1,DEMRESCKNBIO,2047,3.2883
RE1,DEMRESCKNBIO,2048,3.2864
RE1,DEMRESCKNBIO,2049,3.2845
RE1,DEMRESCKNBIO,2050,16.8894
RE1,DEMRESCKNBIO,2051,50.032
RE1,DEMRESCKNBIO,2052,50.0428
RE1,DEMRESCKNBIO,2053,50.0546
RE1,DEMRESCKNBIO,2054,50.0675
RE1,DEMRESCKNBIO,2055,50.0813
RE1,DEMRESCKNBIO,2056,49.4531
RE1,DEMRESCKNBIO,2057,49.4729
RE1,DEMRESCKNBIO,2058,49.4932
RE1,DEMRESCKNBIO,2059,7.9533
RE1,DEMRESCKNBIO,2060,7.9745
RE1,DEMRESCKNBIO,2061,7.9958
RE1,DEMRESCKNBIO,2062,8.0192
RE1,DEMRESCKNBIO,2063,8.043
RE1,DEMRESCKNBIO,2064,8.0673
RE1,DEMRESCKNBIO,2065,8.0919
RE1,DEMRESCKNBIO,2066,7.0694
RE1,DEMRESCKNBIO,2067,7.0969
RE1,DEMRESCKNBIO,2068,7.1247
RE1,DEMRESCKNBIO,2069,7.1528
RE1,DEMRESCKNBIO,2070,20.7878
RE1,DEMRESHEBIO,2015,1212.9588
RE1,DEMRESHEBIO,2019,29.3623
RE1,DEMRESHEBIO,2020,30.2233
RE1,DEMRESHEBIO,2021,22.4702
RE1,DEMRESHEBIO,2022,22.4093
RE1,DEMRESHEBIO,2023,22.353
RE1,DEMRESHEBIO,2024,22.2965
RE1,DEMRESHEBIO,2025,22.2458
RE1,DEMRESHEBIO,2026,24.3684
RE1,DEMRESHEBIO,2027,24.3121
RE1,DEMRESHEBIO,2028,24.255
RE1,DEMRESHEBIO,2029,24.1999
RE1,DEMRESHEBIO,2030,1230.7356
RE1,DEMRESHEBIO,2031,22.107
RE1,DEMRESHEBIO,2032,22.0286
RE1,DEMRESHEBIO,2033,21.9539
RE1,DEMRESHEBIO,2034,51.0724
RE1,DEMRESHEBIO,2035,51.8545
RE1,DEMRESHEBIO,2036,41.301
RE1,DEMRESHEBIO,2037,41.1935
RE1,DEMRESHEBIO,2038,41.0904
RE1,DEMRESHEBIO,2039,40.9915
RE1,DEMRESHEBIO,2040,40.8953
RE1,DEMRESHEBIO,2041,42.9545
RE1,DEMRESHEBIO,2042,42.8535
RE1,DEMRESHEBIO,2043,42.7622
RE1,DEMRESHEBIO,2044,42.6669
RE1,DEMRESHEBIO,2045,1238.8179
RE1,DEMRESHEBIO,2046,36.0222
RE1,DEMRESHEBIO,2047,35.9244
RE1,DEMRESHEBIO,2048,35.8244
RE1,DEMRESHEBIO,2049,64.6269
RE1,DEMRESHEBIO,2050,65.3742
RE1,DEMRESHEBIO,2051,55.2423
RE1,DEMRESHEBIO,2052,55.2254
RE1,DEMRESHEBIO,2053,55.2104
RE1,DEMRESHEBIO,2054,55.2004
RE1,DEMRESHEBIO,2055,55.1838
RE1,DEMRESHEBIO,2056,57.3088
RE1,DEMRESHEBIO,2057,57.302
RE1,DEMRESHEBIO,2058,57.2881
RE1,DEMRESHEBIO,2059,57.2847
RE1,DEMRESHEBIO,2060,1237.4058
RE1,DEMRESHEBIO,2061,50.9138
RE1,DEMRESHEBIO,2062,50.9355
RE1,DEMRESHEBIO,2063,50.9588
RE1,DEMRESHEBIO,2064,79.5261
RE1,DEMRESHEBIO,2065,80.427
RE1,DEMRESHEBIO,2066,70.5773
RE1,DEMRESHEBIO,2067,70.7177
RE1,DEMRESHEBIO,2068,70.8702
RE1,DEMRESHEBIO,2069,71.0225
RE1,DEMRESHEBIO,2070,71.1924
RE1,DEMCOMELC,2015,0.0006
RE1,DEMCOMELC,2016,0.0
RE1,DEMCOMELC,2017,0.0
RE1,DEMCOMELC,2018,0.0
RE1,DEMCOMELC,2019,0.0
RE1,DEMCOMELC,2020,0.0
RE1,DEMCOMELC,2021,0.0
RE1,DEMCOMELC,2022,0.0
RE1,DEMCOMELC,2023,0.0
RE1,DEMCOMELC,2024,0.0
RE1,DEMCOMELC,2025,0.0006
RE1,DEMCOMELC,2026,0.0001
RE1,DEMCOMELC,2027,0.0001
RE1,DEMCOMELC,2028,0.0001
RE1,DEMCOMELC,2029,0.0001
RE1,DEMCOMELC,2030,0.0001
RE1,DEMCOMELC,2031,0.0
RE1,DEMCOMELC,2032,0.0
RE1,DEMCOMELC,2033,0.0
RE1,DEMCOMELC,2034,0.0
RE1,DEMCOMELC,2035,0.0006
RE1,DEMCOMELC,2036,0.0001
RE1,DEMCOMELC,2037,0.0001
RE1,DEMCOMELC,2038,0.0001
RE1,DEMCOMELC,2039,0.0001
RE1,DEMCOMELC,2040,0.0001
RE1,DEMCOMELC,2041,0.0001
RE1,DEMCOMELC,2042,0.0001
RE1,DEMCOMELC,2043,0.0001
RE1,DEMCOMELC,2044,0.0001
RE1,DEMCOMELC,2045,0.0007
RE1,DEMCOMELC,2046,0.0001
RE1,DEMCOMELC,2047,0.0001
RE1,DEMCOMELC,2048,0.0001
RE1,DEMCOMELC,2049,0.0001
RE1,DEMCOMELC,2050,0.0001
RE1,DEMCOMELC,2051,0.0001
RE1,DEMCOMELC,2052,0.0001
RE1,DEMCOMELC,2053,0.0001
RE1,DEMCOMELC,2054,0.0001
RE1,DEMCOMELC,2055,0.0007
RE1,DEMCOMELC,2056,0.0001
RE1,DEMCOMELC,2057,0.0001
RE1,DEMCOMELC,2058,0.0001
RE1,DEMCOMELC,2059,0.0001
RE1,DEMCOMELC,2060,0.0001
RE1,DEMCOMELC,2061,0.0001
RE1,DEMCOMELC,2062,0.0001
RE1,DEMCOMELC,2063,0.0001
RE1,DEMCOMELC,2064,0.0001
RE1,DEMCOMELC,2065,0.0007
RE1,DEMCOMELC,2066,0.0001
RE1,DEMCOMELC,2067,0.0001
RE1,DEMCOMELC,2068,0.0001
RE1,DEMCOMELC,2069,0.0001
RE1,DEMCOMELC,2070,0.0001
RE1,DEMCOMHEBIO,2015,533.6865
RE1,DEMCOMHEBIO,2016,27.1383
RE1,DEMCOMHEBIO,2017,13.5298
RE1,DEMCOMHEBIO,2018,13.5264
RE1,DEMCOMHEBIO,2019,13.5223
RE1,DEMCOMHEBIO,2020,13.517
RE1,DEMCOMHEBIO,2021,11.0036
RE1,DEMCOMHEBIO,2022,10.9996
RE1,DEMCOMHEBIO,2023,10.9962
RE1,DEMCOMHEBIO,2024,10.9913
RE1,DEMCOMHEBIO,2025,10.988
RE1,DEMCOMHEBIO,2026,12.453
RE1,DEMCOMHEBIO,2027,12.4491
RE1,DEMCOMHEBIO,2028,12.4436
RE1,DEMCOMHEBIO,2029,12.4377
RE1,DEMCOMHEBIO,2030,543.3155
RE1,DEMCOMHEBIO,2031,37.2177
RE1,DEMCOMHEBIO,2032,23.6756
RE1,DEMCOMHEBIO,2033,23.663
RE1,DEMCOMHEBIO,2034,23.6538
RE1,DEMCOMHEBIO,2035,23.6405
RE1,DEMCOMHEBIO,2036,20.3267
RE1,DEMCOMHEBIO,2037,20.3153
RE1,DEMCOMHEBIO,2038,20.3039
RE1,DEMCOMHEBIO,2039,20.2925
RE1,DEMCOMHEBIO,2040,20.2805
RE1,DEMCOMHEBIO,2041,21.1531
RE1,DEMCOMHEBIO,2042,21.1376
RE1,DEMCOMHEBIO,2043,21.1251
RE1,DEMCOMHEBIO,2044,21.1091
RE1,DEMCOMHEBIO,2045,547.4252
RE1,DEMCOMHEBIO,2046,43.7857
RE1,DEMCOMHEBIO,2047,30.3579
RE1,DEMCOMHEBIO,2048,30.333
RE1,DEMCOMHEBIO,2049,30.3073
RE1,DEMCOMHEBIO,2050,30.285
RE1,DEMCOMHEBIO,2051,27.1528
RE1,DEMCOMHEBIO,2052,27.1859
RE1,DEMCOMHEBIO,2053,27.2177
RE1,DEMCOMHEBIO,2054,27.2499
RE1,DEMCOMHEBIO,2055,27.277
RE1,DEMCOMHEBIO,2056,28.1839
RE1,DEMCOMHEBIO,2057,28.2147
RE1,DEMCOMHEBIO,2058,28.2403
RE1,DEMCOMHEBIO,2059,28.2694
RE1,DEMCOMHEBIO,2060,547.5369
RE1,DEMCOMHEBIO,2061,50.7286
RE1,DEMCOMHEBIO,2062,37.5439
RE1,DEMCOMHEBIO,2063,37.5832
RE1,DEMCOMHEBIO,2064,37.6283
RE1,DEMCOMHEBIO,2065,37.6858
RE1,DEMCOMHEBIO,2066,34.6704
RE1,DEMCOMHEBIO,2067,34.7808
RE1,DEMCOMHEBIO,2068,34.8951
RE1,DEMCOMHEBIO,2069,35.0072
RE1,DEMCOMHEBIO,2070,35.1263
RE1,DEMINDHECOA,2015,11403.233
RE1,DEMINDHECOA,2022,107.5244
RE1,DEMINDHECOA,2023,165.8868
RE1,DEMINDHECOA,2024,165.6668
RE1,DEMINDHECOA,2025,165.4594
RE1,DEMINDHECOA,2026,182.6719
RE1,DEMINDHECOA,2027,182.4404
RE1,DEMINDHECOA,2028,182.2218
RE1,DEMINDHECOA,2029,182.0151
RE1,DEMINDHECOA,2030,11585.053
RE1,DEMINDHECOA,2031,163.9275
RE1,DEMINDHECOA,2032,163.6112
RE1,DEMINDHECOA,2033,163.3122
RE1,DEMINDHECOA,2034,163.0293
RE1,DEMINDHECOA,2035,162.7612
RE1,DEMINDHECOA,2036,142.8954
RE1,DEMINDHECOA,2037,250.2672
RE1,DEMINDHECOA,2038,308.483
RE1,DEMINDHECOA,2039,308.1217
RE1,DEMINDHECOA,2040,307.7783
RE1,DEMINDHECOA,2041,330.9596
RE1,DEMINDHECOA,2042,330.6277
RE1,DEMINDHECOA,2043,330.3123
RE1,DEMINDHECOA,2044,330.0123
RE1,DEMINDHECOA,2045,11732.96
RE1,DEMINDHECOA,2046,277.6388
RE1,DEMINDHECOA,2047,277.2824
RE1,DEMINDHECOA,2048,276.9444
RE1,DEMINDHECOA,2049,276.6231
RE1,DEMINDHECOA,2050,276.3175
RE1,DEMINDHECOA,2051,259.1332
RE1,DEMINDHECOA,2052,367.3889
RE1,DEMINDHECOA,2053,426.4954
RE1,DEMINDHECOA,2054,427.0318
RE1,DEMINDHECOA,2055,427.593
RE1,DEMINDHECOA,2056,451.686
RE1,DEMINDHECOA,2057,452.2727
RE1,DEMINDHECOA,2058,452.883
RE1,DEMINDHECOA,2059,453.516
RE1,DEMINDHECOA,2060,11857.404
RE1,DEMINDHECOA,2061,403.03
RE1,DEMINDHECOA,2062,403.6284
RE1,DEMINDHECOA,2063,404.2524
RE1,DEMINDHECOA,2064,404.9008
RE1,DEMINDHECOA,2065,405.5722
RE1,DEMINDHECOA,2066,389.3725
RE1,DEMINDHECOA,2067,498.6205
RE1,DEMINDHECOA,2068,558.727
RE1,DEMINDHECOA,2069,560.271
RE1,DEMINDHECOA,2070,561.8477
